date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:01:47	60471/60471	---M--	200	added ('OK')	image/jpeg	etag:%22611685ba-ec37%22	https://layerdrops.com/agriox/assets/images/blog/blog-v1-img3.jpg	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/blog/blog-v1-img3.jpg	(from https://layerdrops.com/agriox/index-2.html)
20:01:48	2789/2789	---M--	200	added ('OK')	image/png	etag:%22612ff02a-ae5%22	https://layerdrops.com/agriox/assets/images/resources/Company-Logos-v1-logo1.png	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/resources/Company-Logos-v1-logo1.png	(from https://layerdrops.com/agriox/index-2.html)
20:01:48	28146/28146	---M--	200	added ('OK')	image/png	etag:%22613448b8-6df2%22	https://layerdrops.com/agriox/assets/images/backgrounds/footer-one-bg.png	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/backgrounds/footer-one-bg.png	(from https://layerdrops.com/agriox/index-2.html)
20:01:48	1919/1919	---M--	200	added ('OK')	image/png	etag:%2261168650-77f%22	https://layerdrops.com/agriox/assets/images/resources/footer-logo.png	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/resources/footer-logo.png	(from https://layerdrops.com/agriox/index-2.html)
20:01:48	4706/4706	---M--	200	added ('OK')	image/png	etag:%2261168652-1262%22	https://layerdrops.com/agriox/assets/images/resources/footer-widget-news-img1.png	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/resources/footer-widget-news-img1.png	(from https://layerdrops.com/agriox/index-2.html)
20:01:48	4130/4130	---M--	200	added ('OK')	image/png	etag:%2261168652-1022%22	https://layerdrops.com/agriox/assets/images/resources/footer-widget-news-img2.png	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/resources/footer-widget-news-img2.png	(from https://layerdrops.com/agriox/index-2.html)
20:01:49	1919/1919	---M--	200	added ('OK')	image/png	etag:%2261168696-77f%22	https://layerdrops.com/agriox/assets/images/resources/mobilemenu_logo.png	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/resources/mobilemenu_logo.png	(from https://layerdrops.com/agriox/index-2.html)
20:01:49	89478/89478	---MCZ	200	added ('OK')	application/javascript	etag:W/%22600346f8-15d86%22	https://layerdrops.com/agriox/assets/vendors/jquery/jquery-3.5.1.min.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/jquery/jquery-3.5.1.min.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:49	80427/80427	---MCZ	200	added ('OK')	application/javascript	etag:W/%22605a3154-13a2b%22	https://layerdrops.com/agriox/assets/vendors/bootstrap/js/bootstrap.bundle.min.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/bootstrap/js/bootstrap.bundle.min.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:50	15505/15505	---MCZ	200	added ('OK')	application/javascript	etag:W/%22600346f8-3c91%22	https://layerdrops.com/agriox/assets/vendors/jarallax/jarallax.min.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/jarallax/jarallax.min.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:50	2381/2381	---MCZ	200	added ('OK')	application/javascript	etag:W/%22600346f8-94d%22	https://layerdrops.com/agriox/assets/vendors/jquery-ajaxchimp/jquery.ajaxchimp.min.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/jquery-ajaxchimp/jquery.ajaxchimp.min.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:50	1266/1266	---MCZ	200	added ('OK')	application/javascript	etag:W/%22600346f8-4f2%22	https://layerdrops.com/agriox/assets/vendors/jquery-appear/jquery.appear.min.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/jquery-appear/jquery.appear.min.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:50	4454/4454	---MCZ	200	added ('OK')	application/javascript	etag:W/%22600346f8-1166%22	https://layerdrops.com/agriox/assets/vendors/jquery-circle-progress/jquery.circle-progress.min.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/jquery-circle-progress/jquery.circle-progress.min.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:50	20219/20219	---MCZ	200	added ('OK')	application/javascript	etag:W/%22600346f8-4efb%22	https://layerdrops.com/agriox/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.min.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.min.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:51	21093/21093	---MCZ	200	added ('OK')	application/javascript	etag:W/%22600346f8-5265%22	https://layerdrops.com/agriox/assets/vendors/jquery-validate/jquery.validate.min.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/jquery-validate/jquery.validate.min.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:51	23883/23883	---MCZ	200	added ('OK')	application/javascript	etag:W/%22600346f8-5d4b%22	https://layerdrops.com/agriox/assets/vendors/nouislider/nouislider.min.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/nouislider/nouislider.min.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:51	9897/9897	---MCZ	200	added ('OK')	application/javascript	etag:W/%22600346f8-26a9%22	https://layerdrops.com/agriox/assets/vendors/odometer/odometer.min.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/odometer/odometer.min.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:52	140942/140942	---MCZ	200	added ('OK')	application/javascript	etag:W/%22600346f8-2268e%22	https://layerdrops.com/agriox/assets/vendors/swiper/swiper.min.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/swiper/swiper.min.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:52	31780/31780	---MCZ	200	added ('OK')	application/javascript	etag:W/%22600346f8-7c24%22	https://layerdrops.com/agriox/assets/vendors/tiny-slider/tiny-slider.min.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/tiny-slider/tiny-slider.min.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:52	2235/2235	---MCZ	200	added ('OK')	application/javascript	etag:W/%22600346f8-8bb%22	https://layerdrops.com/agriox/assets/vendors/wnumb/wNumb.min.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/wnumb/wNumb.min.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:53	6300/6300	---MCZ	200	added ('OK')	application/javascript	etag:W/%22600346f8-189c%22	https://layerdrops.com/agriox/assets/vendors/wow/wow.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/wow/wow.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:53	37779/37779	---MCZ	200	added ('OK')	application/javascript	etag:W/%22600346f8-9393%22	https://layerdrops.com/agriox/assets/vendors/isotope/isotope.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/isotope/isotope.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:53	6340/6340	---MCZ	200	added ('OK')	application/javascript	etag:W/%22600346f8-18c4%22	https://layerdrops.com/agriox/assets/vendors/countdown/countdown.min.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/countdown/countdown.min.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:53	44342/44342	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcf525c-ad36%22	https://layerdrops.com/agriox/assets/vendors/owl-carousel/owl.carousel.min.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/owl-carousel/owl.carousel.min.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:53	5565/5565	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f04a542-15bd%22	https://layerdrops.com/agriox/assets/vendors/twentytwenty/twentytwenty.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/twentytwenty/twentytwenty.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:54	15129/15129	---MCZ	200	added ('OK')	application/javascript	etag:W/%22605102a8-3b19%22	https://layerdrops.com/agriox/assets/vendors/twentytwenty/jquery.event.move.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/twentytwenty/jquery.event.move.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:54	17314/17314	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d1d9a96-43a2%22	https://layerdrops.com/agriox/assets/vendors/parallax/parallax.min.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/parallax/parallax.min.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:54	11789/11789	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c4959c-2e0d%22	https://layerdrops.com/agriox/assets/vendors/tilt.js/tilt.jquery.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/tilt.js/tilt.jquery.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:54	30439/30439	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261cdf7d8-76e7%22	https://layerdrops.com/agriox/assets/js/agriox.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/js/agriox.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:55	1722/1722	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261d442b0-6ba%22	https://layerdrops.com/agriox/assets/vendors/toolbar/js/js.cookie.min.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/toolbar/js/js.cookie.min.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:55	2765/2765	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f1aefde-acd%22	https://layerdrops.com/agriox/assets/vendors/toolbar/js/jQuery.style.switcher.min.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/toolbar/js/jQuery.style.switcher.min.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:56	0/0	---M--	301	error ('Moved%20Permanently')	application/binary	date:Sun,%2027%20Feb%202022%2014:32:06%20GMT	http://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit	C:/Users/salah/Documents/gpfwebsitefarming/translate.google.com/translate_a/element.79a0d8.delayed	(from https://layerdrops.com/agriox/index-2.html)
20:01:56	2127/2127	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f1c7702-84f%22	https://layerdrops.com/agriox/assets/vendors/toolbar/js/toolbar.lang.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/toolbar/js/toolbar.lang.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:56	78114/78114	---MC-	200	added ('OK')	text/javascript	date:Sun,%2027%20Feb%202022%2014:32:07%20GMT	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit	C:/Users/salah/Documents/gpfwebsitefarming/translate.google.com/translate_a/elementa0d8.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:56	937/937	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261009ffe-3a9%22	https://layerdrops.com/agriox/assets/vendors/toolbar/js/toolbar.js	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/toolbar/js/toolbar.js	(from https://layerdrops.com/agriox/index-2.html)
20:01:57	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2016%20Jan%202021%2020:05:12%20GMT	https://layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-brands-400.eot	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-brands-400.eot	(from https://layerdrops.com/agriox/assets/vendors/fontawesome/css/all.min.css)
20:01:57	78460/78460	---M--	200	added ('OK')	font/woff2	etag:%22600346f8-1327c%22	https://layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-brands-400.woff2	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-brands-400.woff2	(from https://layerdrops.com/agriox/assets/vendors/fontawesome/css/all.min.css)
20:01:58	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2016%20Jan%202021%2020:05:12%20GMT	https://layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-brands-400.eot?	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-brands-400d41d.eot	(from https://layerdrops.com/agriox/assets/vendors/fontawesome/css/all.min.css)
20:01:58	92136/92136	---M--	200	added ('OK')	font/woff	etag:%22600346f8-167e8%22	https://layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-brands-400.woff	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-brands-400.woff	(from https://layerdrops.com/agriox/assets/vendors/fontawesome/css/all.min.css)
20:01:58	136516/136516	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22600346f8-21544%22	https://layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-brands-400.ttf	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-brands-400.ttf	(from https://layerdrops.com/agriox/assets/vendors/fontawesome/css/all.min.css)
20:01:59	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2016%20Jan%202021%2020:05:12%20GMT	https://layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-regular-400.eot	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-regular-400.eot	(from https://layerdrops.com/agriox/assets/vendors/fontawesome/css/all.min.css)
20:01:59	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2016%20Jan%202021%2020:05:12%20GMT	https://layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-regular-400.eot?	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-regular-400d41d.eot	(from https://layerdrops.com/agriox/assets/vendors/fontawesome/css/all.min.css)
20:01:59	751262/751262	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22600346f8-b769e%22	https://layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-brands-400.svg	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-brands-400.svg	(from https://layerdrops.com/agriox/assets/vendors/fontawesome/css/all.min.css)
20:01:59	13548/13548	---M--	200	added ('OK')	font/woff2	etag:%22600346f8-34ec%22	https://layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-regular-400.woff2	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-regular-400.woff2	(from https://layerdrops.com/agriox/assets/vendors/fontawesome/css/all.min.css)
20:01:59	16772/16772	---M--	200	added ('OK')	font/woff	etag:%22600346f8-4184%22	https://layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-regular-400.woff	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-regular-400.woff	(from https://layerdrops.com/agriox/assets/vendors/fontawesome/css/all.min.css)
20:01:59	34052/34052	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22600346f8-8504%22	https://layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-regular-400.ttf	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-regular-400.ttf	(from https://layerdrops.com/agriox/assets/vendors/fontawesome/css/all.min.css)
20:02:00	145515/145515	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22600346f8-2386b%22	https://layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-regular-400.svg	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-regular-400.svg	(from https://layerdrops.com/agriox/assets/vendors/fontawesome/css/all.min.css)
20:02:01	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2016%20Jan%202021%2020:05:12%20GMT	https://layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-solid-900.eot	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-solid-900.eot	(from https://layerdrops.com/agriox/assets/vendors/fontawesome/css/all.min.css)
20:02:01	80300/80300	---M--	200	added ('OK')	font/woff2	etag:%22600346f8-139ac%22	https://layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-solid-900.woff2	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-solid-900.woff2	(from https://layerdrops.com/agriox/assets/vendors/fontawesome/css/all.min.css)
20:02:01	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2016%20Jan%202021%2020:05:12%20GMT	https://layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-solid-900.eot?	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-solid-900d41d.eot	(from https://layerdrops.com/agriox/assets/vendors/fontawesome/css/all.min.css)
20:02:02	104280/104280	---M--	200	added ('OK')	font/woff	etag:%22600346f8-19758%22	https://layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-solid-900.woff	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-solid-900.woff	(from https://layerdrops.com/agriox/assets/vendors/fontawesome/css/all.min.css)
20:02:02	204528/204528	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22600346f8-31ef0%22	https://layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-solid-900.ttf	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-solid-900.ttf	(from https://layerdrops.com/agriox/assets/vendors/fontawesome/css/all.min.css)
20:02:02	27376/27376	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2022%20Sep%202021%2022:50:16%20GMT	https://layerdrops.com/agriox/assets/vendors/icomoon-icons/fonts/icomoon.eot?sxs35a	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/icomoon-icons/fonts/icomoone8fc.eot	(from https://layerdrops.com/agriox/assets/vendors/icomoon-icons/style.css)
20:02:02	27212/27212	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22614bb328-6a4c%22	https://layerdrops.com/agriox/assets/vendors/icomoon-icons/fonts/icomoon.ttf?sxs35a	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/icomoon-icons/fonts/icomoone8fc.ttf	(from https://layerdrops.com/agriox/assets/vendors/icomoon-icons/style.css)
20:02:03	922603/922603	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22600346f8-e13eb%22	https://layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-solid-900.svg	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/fontawesome/webfonts/fa-solid-900.svg	(from https://layerdrops.com/agriox/assets/vendors/fontawesome/css/all.min.css)
20:02:03	27288/27288	---M--	200	added ('OK')	font/woff	etag:%22614bb328-6a98%22	https://layerdrops.com/agriox/assets/vendors/icomoon-icons/fonts/icomoon.woff?sxs35a	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/icomoon-icons/fonts/icomoone8fc.woff	(from https://layerdrops.com/agriox/assets/vendors/icomoon-icons/style.css)
20:02:03	99306/99306	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22614bb328-183ea%22	https://layerdrops.com/agriox/assets/vendors/icomoon-icons/fonts/icomoon.svg?sxs35a	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/icomoon-icons/fonts/icomoone8fc.svg	(from https://layerdrops.com/agriox/assets/vendors/icomoon-icons/style.css)
20:02:03	54748/54748	---M--	200	added ('OK')	font/woff2	etag:%2260120c84-d5dc%22	https://layerdrops.com/agriox/assets/vendors/reey-font/reey-regular-webfont.woff2	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/reey-font/reey-regular-webfont.woff2	(from https://layerdrops.com/agriox/assets/vendors/reey-font/stylesheet.css)
20:02:03	64336/64336	---M--	200	added ('OK')	font/woff	etag:%2260120c84-fb50%22	https://layerdrops.com/agriox/assets/vendors/reey-font/reey-regular-webfont.woff	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/reey-font/reey-regular-webfont.woff	(from https://layerdrops.com/agriox/assets/vendors/reey-font/stylesheet.css)
20:02:04	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Feb%202022%2014:32:14%20GMT	https://layerdrops.com/agriox/assets/vendors/owl-carousel/owl.video.play.png	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/vendors/owl-carousel/owl.video.play.png	(from https://layerdrops.com/agriox/assets/vendors/owl-carousel/owl.carousel.min.css)
20:02:04	1571/1571	---M--	200	added ('OK')	image/png	etag:%22612f780a-623%22	https://layerdrops.com/agriox/assets/images/icon/video-leaf-1-1.png	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/icon/video-leaf-1-1.png	(from https://layerdrops.com/agriox/assets/css/agriox.css)
20:02:04	164931/164931	---M--	200	added ('OK')	image/png	etag:%22612ff6a4-28443%22	https://layerdrops.com/agriox/assets/images/backgrounds/service-bottom-bg-1-1.png	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/backgrounds/service-bottom-bg-1-1.png	(from https://layerdrops.com/agriox/assets/css/agriox.css)
20:02:05	1420/1420	---M--	200	added ('OK')	image/png	etag:%22612f7d42-58c%22	https://layerdrops.com/agriox/assets/images/icon/quality-line-1-1.png	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/icon/quality-line-1-1.png	(from https://layerdrops.com/agriox/assets/css/agriox.css)
20:02:05	164931/164931	---M--	200	added ('OK')	image/png	etag:%22612f790e-28443%22	https://layerdrops.com/agriox/assets/images/backgrounds/service-top-bg-1-1.png	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/backgrounds/service-top-bg-1-1.png	(from https://layerdrops.com/agriox/assets/css/agriox.css)
20:02:05	227267/227267	---M--	200	added ('OK')	image/png	etag:%22612fdfa2-377c3%22	https://layerdrops.com/agriox/assets/images/icon/blog-bg-top-1-1.png	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/icon/blog-bg-top-1-1.png	(from https://layerdrops.com/agriox/assets/css/agriox.css)
20:02:05	246842/246842	---M--	200	added ('OK')	image/png	etag:%22612ff118-3c43a%22	https://layerdrops.com/agriox/assets/images/icon/feature-two-bg-1-1.png	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/icon/feature-two-bg-1-1.png	(from https://layerdrops.com/agriox/assets/css/agriox.css)
20:02:05	43307/43307	---M--	200	added ('OK')	image/png	etag:%22613008ae-a92b%22	https://layerdrops.com/agriox/assets/images/icon/feature-three-shape-1-1.png	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/icon/feature-three-shape-1-1.png	(from https://layerdrops.com/agriox/assets/css/agriox.css)
20:02:06	28863/28863	---M--	200	added ('OK')	image/png	etag:%22613448b6-70bf%22	https://layerdrops.com/agriox/assets/images/backgrounds/about-3-bg-1-1.png	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/backgrounds/about-3-bg-1-1.png	(from https://layerdrops.com/agriox/assets/css/agriox.css)
20:02:06	696445/696445	---M--	200	added ('OK')	image/png	etag:%22613448b6-aa07d%22	https://layerdrops.com/agriox/assets/images/backgrounds/faq-one-bg.png	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/backgrounds/faq-one-bg.png	(from https://layerdrops.com/agriox/assets/css/agriox.css)
20:02:06	1797/1797	---M--	200	added ('OK')	image/png	etag:%2261301e46-705%22	https://layerdrops.com/agriox/assets/images/icon/about-3-arrow-1-1.png	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/icon/about-3-arrow-1-1.png	(from https://layerdrops.com/agriox/assets/css/agriox.css)
20:02:06	323307/323307	---M--	200	added ('OK')	image/jpeg	etag:%22613448b8-4eeeb%22	https://layerdrops.com/agriox/assets/images/backgrounds/main-slider-v1-1.jpg	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/backgrounds/main-slider-v1-1.jpg	(from https://layerdrops.com/agriox/index-main.html)
20:02:06	595/595	---M--	200	added ('OK')	image/png	etag:%2261168652-253%22	https://layerdrops.com/agriox/assets/images/resources/leaf.png	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/resources/leaf.png	(from https://layerdrops.com/agriox/index-main.html)
20:02:07	651/651	---M--	200	added ('OK')	image/png	etag:%22611685fa-28b%22	https://layerdrops.com/agriox/assets/images/icon/main-slider__button-arrow.png	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/icon/main-slider__button-arrow.png	(from https://layerdrops.com/agriox/index-main.html)
20:02:07	467222/467222	---M--	200	added ('OK')	image/jpeg	etag:%22613448b8-72116%22	https://layerdrops.com/agriox/assets/images/backgrounds/main-slider-v1-2.jpg	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/backgrounds/main-slider-v1-2.jpg	(from https://layerdrops.com/agriox/index-main.html)
20:02:07	28362/28362	---M--	200	added ('OK')	image/png	etag:%22613448b6-6eca%22	https://layerdrops.com/agriox/assets/images/backgrounds/about-v1-bg.png	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/backgrounds/about-v1-bg.png	(from https://layerdrops.com/agriox/index-main.html)
20:02:08	477320/477320	---M--	200	added ('OK')	image/jpeg	etag:%22613448b8-74888%22	https://layerdrops.com/agriox/assets/images/backgrounds/main-slider-v1-3.jpg	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/backgrounds/main-slider-v1-3.jpg	(from https://layerdrops.com/agriox/index-main.html)
20:02:08	222235/222235	---M--	200	added ('OK')	image/jpeg	etag:%2261168508-3641b%22	https://layerdrops.com/agriox/assets/images/about/about-v1-img1.jpg	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/about/about-v1-img1.jpg	(from https://layerdrops.com/agriox/index-main.html)
20:02:08	12544/12544	---M--	200	added ('OK')	image/jpeg	etag:%2261168650-3100%22	https://layerdrops.com/agriox/assets/images/resources/about-v1-video-img.jpg	C:/Users/salah/Documents/gpfwebsitefarming/layerdrops.com/agriox/assets/images/resources/about-v1-video-img.jpg	(from https://layerdrops.com/agriox/index-main.html)
